eval,iteration,voter,votee,sub_num,obj_num,tru_num,rating_features,rating_types,rating_limits,voter_pseudonym_recent_perf,votee_pseudonym_recent_perf,verification_pseudonym_recent_perf,voter_reputation_request_perf,votee_reputation_request_perf,HE_votee.keyGen()_request_perf,HE_votee.relinKeyGen()_perf,HE_votee.rotateKeyGen()_perf,VoteeRep,VoterRep,padded_rating_perf,enc_rating_perf,enc_count_perf,size_votee_s_context,size_votee_s_public_key,size_votee_s_secret_key,size_votee_s_relin_key,size_votee_s_rotate_key,size_s_enc_rating,size_s_enc_count,verification_request_perf,rating_request_perf,sk_send_perf
eval1,22,2001,2002,3,4,0,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10]",0.02,0.02,0.02,0.04,5.93,0.0,0.0,0.01,0.08,0.0,0.0,0.0,22,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.51,7.09
eval1,23,2001,2002,3,3,1,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'schwingung', 'vortrieb', 'trustedschwingung']","['diff', [0.08, 0.14], [-37.5, 150], [0.08, 0.14]]","[10, 10, 10, 10]",0.01,0.02,0.01,0.04,5.95,0.0,0.0,0.01,0.08,0.0,0.0,0.0,23,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.42,7.52
eval1,24,2001,2002,2,0,1,"['sub1', 'sub3', 'trustedvortrieb']","[[-37.5, 150]]",[10],0.01,0.02,0.02,0.06,6.02,0.0,0.0,0.01,0.1,0.0,0.0,0.0,24,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.49,7.65
eval1,25,2001,2002,2,1,2,"['sub2', 'sub3', 'goodsreceipt', 'trustedgoodsreceipt', 'trustedvortrieb']","['diff', 'diff', [-37.5, 150]]","[10, 10, 10]",0.01,0.02,0.02,0.04,6.11,0.0,0.0,0.01,0.08,0.0,0.0,0.0,25,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.61,6.95
eval1,26,2001,2002,1,4,1,"['sub3', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedschwingung']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150], [0.08, 0.14]]","[10, 10, 10, 10, 10]",0.02,0.02,0.02,0.03,6.04,0.0,0.0,0.02,0.09,0.0,0.0,0.0,26,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.44,7.24
eval1,27,2001,2002,2,4,3,"['sub1', 'sub2', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedschwingung', 'trustedvortrieb']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150], 'diff', [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10, 10, 10]",0.01,0.05,0.02,0.04,6.04,0.0,0.0,0.01,0.07,0.0,0.0,0.0,27,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.49,7.21
eval1,28,2001,2002,1,2,0,"['sub3', 'schwingung', 'vortrieb']","[[0.08, 0.14], [-37.5, 150]]","[10, 10]",0.01,0.02,0.03,0.04,5.93,0.0,0.0,0.01,0.12,0.0,0.0,0.0,28,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.46,7.71
eval1,29,2001,2002,3,1,4,"['sub1', 'sub2', 'sub3', 'goodsreceipt', 'trustedgoodsreceipt', 'trustedtemperatursaegeblatt', 'trustedschwingung', 'trustedvortrieb']","['diff', 'diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150]]","[10, 10, 10, 10, 10]",0.02,0.02,0.02,0.05,6.07,0.0,0.0,0.01,0.07,0.0,0.0,0.0,29,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.53,7.16
eval1,30,2001,2002,1,1,0,"['sub2', 'goodsreceipt']",['diff'],[10],0.02,0.02,0.01,0.03,6.03,0.0,0.0,0.01,0.07,0.0,0.0,0.0,30,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.47,7.4
eval1,31,2001,2002,1,2,2,"['sub3', 'goodsreceipt', 'vortrieb', 'trustedtemperatursaegeblatt', 'trustedvortrieb']","['diff', [-37.5, 150], [21.01, 23.87], [-37.5, 150]]","[10, 10, 10, 10]",0.02,0.03,0.02,0.05,6.13,0.0,0.0,0.01,0.09,0.0,0.0,0.0,31,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.42,7.03
eval1,32,2001,2002,2,2,0,"['sub1', 'sub3', 'goodsreceipt', 'schwingung']","['diff', [0.08, 0.14]]","[10, 10]",0.01,0.02,0.02,0.03,6.13,0.0,0.0,0.01,0.08,0.0,0.0,0.0,32,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.58,8.89
eval1,33,2001,2002,1,4,2,"['sub2', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedvortrieb']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150], 'diff', [-37.5, 150]]","[10, 10, 10, 10, 10, 10]",0.01,0.02,0.02,0.04,5.96,0.0,0.0,0.01,0.08,0.0,0.0,0.0,33,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.58,7.12
eval1,34,2001,2002,1,4,2,"['sub2', 'goodsreceipt', 'temperatursaegeblatt', 'schwingung', 'vortrieb', 'trustedgoodsreceipt', 'trustedvortrieb']","['diff', [21.01, 23.87], [0.08, 0.14], [-37.5, 150], 'diff', [-37.5, 150]]","[10, 10, 10, 10, 10, 10]",0.02,0.02,0.02,0.03,6.03,0.0,0.0,0.01,0.06,0.0,0.0,0.0,34,0,0.0,0.01,0.01,156,366717,182060,1475768,35481932,524434,524434,3.56,7.22
